record_id,city,country,continent,population,dev_status,grid_type,year,transport_mode,modal_share_pct,avg_trip_km,daily_trips_per_person,emission_factor_co2_kg_per_pkm,emission_factor_nox_kg_per_pkm,emission_factor_pm10_kg_per_pkm,energy_intensity_MJ_per_pkm,co2_emissions_tonnes,nox_emissions_tonnes,pm10_emissions_tonnes,energy_consumption_TJ
2577,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2017,Car,35.16,12.25,3,0.201485,0.0003993,5.5866e-05,2.46938,14728926.89,29189.57,4083.90813,180.5163
2578,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2017,Motorcycle,4.613,8.37,3,0.118387,0.00080288,8.0709e-05,1.56238,775776.85,5261.1834,528.8771,10.2381
2579,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2017,ElectricCar,2.575,13.78,3,0.024832,1.135e-05,2.468e-06,0.27958,149520.8,68.3417,14.86056,1.6834
2580,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2017,ElectricBike,2.474,7.39,3,0.004076,1.49e-06,4.12e-07,0.03965,12646.07,4.6228,1.27826,0.123
2581,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2017,Bus,26.162,9.82,3,0.092562,0.00109138,0.000102866,1.0371,4036078.19,47588.5894,4485.37433,45.2218
2582,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2017,Rail,20.658,14.42,3,0.020981,7.47e-06,1.65e-06,0.14705,1060768.01,377.672,83.42153,7.4346
2583,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2017,Bicycle,3.028,5.69,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2584,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2017,Walk,5.332,2.48,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2585,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2018,Car,36.93,11.89,4,0.186279,0.00042048,5.3184e-05,2.61432,18510339.71,41782.6359,5284.83569,259.7821
2586,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2018,Motorcycle,5.082,8.69,4,0.114047,0.00072938,9.0648e-05,1.53565,1139733.42,7289.0892,905.89454,15.3466
2587,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2018,ElectricCar,2.721,12.94,4,0.026637,1.037e-05,2.497e-06,0.3006,212211.02,82.6155,19.89304,2.3948
2588,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2018,ElectricBike,2.737,7.25,4,0.004131,1.5e-06,4.06e-07,0.03981,18551.14,6.7361,1.82323,0.1788
2589,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2018,Bus,25.693,10.32,4,0.085484,0.0010808,0.00010894,1.04157,5129390.98,64852.4376,6536.84729,62.4985
2590,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2018,Rail,19.154,14.54,4,0.019697,7.52e-06,1.573e-06,0.15376,1241418.1,473.9536,99.1395,9.6908
2591,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2018,Bicycle,2.814,5.58,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2592,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2018,Walk,4.869,2.65,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2593,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2019,Car,32.12,12.37,4,0.184037,0.00042738,5.405e-05,2.50048,16547727.24,38427.9665,4859.91761,224.8312
2594,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2019,Motorcycle,5.246,8.01,4,0.101297,0.00071738,7.8682e-05,1.51862,963295.8,6822.0099,748.23578,14.4415
2595,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2019,ElectricCar,2.694,12.78,4,0.027096,9.34e-06,2.345e-06,0.26889,211100.76,72.7665,18.26953,2.0949
2596,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2019,ElectricBike,3.514,7.75,4,0.00387,1.41e-06,4e-07,0.0382,23851.0,8.6899,2.46522,0.2354
2597,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2019,Bus,29.126,9.87,4,0.088583,0.00102724,0.000121198,1.08446,5762822.81,66827.7447,7884.61216,70.5502
2598,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2019,Rail,19.394,14.06,4,0.020878,6.73e-06,1.392e-06,0.14355,1288344.98,415.2966,85.89789,8.8582
2599,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2019,Bicycle,2.896,5.53,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2600,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2019,Walk,5.009,2.57,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2601,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2020,Car,34.369,13.71,3,0.179347,0.00041431,5.3614e-05,2.27454,14343227.4,33134.3292,4287.76502,181.9057
2602,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2020,Motorcycle,4.777,9.1,3,0.106067,0.0007307,8.8381e-05,1.52773,782490.5,5390.6098,652.01517,11.2706
2603,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2020,ElectricCar,2.981,13.33,3,0.026046,1.004e-05,2.179e-06,0.25663,175653.03,67.7093,14.69508,1.7307
2604,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2020,ElectricBike,3.564,7.17,3,0.004084,1.41e-06,3.75e-07,0.03917,17712.15,6.1151,1.62636,0.1699
2605,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2020,Bus,26.677,10.53,3,0.090374,0.00112166,0.000115215,1.03803,4308726.62,53476.9546,5493.06147,49.4898
2606,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2020,Rail,20.011,14.82,3,0.019402,7.24e-06,1.528e-06,0.15397,976589.91,364.4218,76.91111,7.75
2607,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2020,Bicycle,3.102,5.49,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2608,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2020,Walk,4.52,2.52,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2609,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2021,Car,33.461,12.22,3,0.1821,0.00041132,5.5203e-05,2.36953,12637508.75,28545.0857,3831.0181,164.4424
2610,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2021,Motorcycle,4.758,8.38,3,0.097279,0.00076226,7.9175e-05,1.48496,658319.11,5158.4651,535.80337,10.0492
2611,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2021,ElectricCar,3.293,13.37,3,0.024415,8.96e-06,2.38e-06,0.26933,182459.53,66.9604,17.78635,2.0128
2612,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2021,ElectricBike,3.623,7.39,3,0.003828,1.47e-06,3.98e-07,0.03972,17396.54,6.6805,1.80873,0.1805
2613,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2021,Bus,26.969,10.54,3,0.08163,0.00113732,0.000104774,1.06849,3938226.75,54869.8278,5054.80545,51.5491
2614,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2021,Rail,20.05,13.4,3,0.019922,6.59e-06,1.29e-06,0.14881,908425.57,300.4982,58.82286,6.7856
2615,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2021,Bicycle,2.734,5.3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2616,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2021,Walk,5.112,2.8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2617,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2022,Car,34.541,11.57,3,0.174726,0.0003422,5.6001e-05,2.24929,11851598.08,23211.2958,3798.52652,152.5685
2618,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2022,Motorcycle,4.651,8.65,3,0.099912,0.0006915,8.2413e-05,1.46364,682213.44,4721.661,562.72777,9.9939
2619,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2022,ElectricCar,3.581,13.31,3,0.02486,9.25e-06,2.342e-06,0.2572,201133.67,74.8386,18.94831,2.0809
2620,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2022,ElectricBike,4.254,6.9,3,0.003715,1.42e-06,3.38e-07,0.03951,18509.17,7.0748,1.68401,0.1968
2621,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2022,Bus,26.155,10.6,3,0.084492,0.00106812,0.0001155,1.05427,3975812.4,50260.9092,5434.90901,49.6092
2622,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2022,Rail,18.807,14.02,3,0.020346,6.71e-06,1.448e-06,0.14143,910514.56,300.2827,64.80021,6.3292
2623,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2022,Bicycle,3.018,4.76,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2624,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2022,Walk,4.991,2.68,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2625,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2023,Car,30.892,12.62,4,0.174272,0.00039676,4.9826e-05,2.309,15375032.78,35003.8905,4395.86613,203.71
2626,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2023,Motorcycle,4.663,7.76,4,0.096271,0.00068261,6.8419e-05,1.41331,788262.79,5589.1812,560.21182,11.5721
2627,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2023,ElectricCar,3.647,12.27,4,0.024592,8.05e-06,2.261e-06,0.24357,249036.28,81.5201,22.89651,2.4666
2628,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2023,ElectricBike,4.232,7.35,4,0.003749,1.28e-06,3.68e-07,0.04102,26389.63,9.0101,2.59039,0.2887
2629,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2023,Bus,29.536,10.63,4,0.075164,0.00114886,0.00010548,0.98745,5340419.46,81626.7667,7494.37822,70.1585
2630,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2023,Rail,19.198,14.75,4,0.018914,6.72e-06,1.417e-06,0.15167,1212056.17,430.6343,90.80488,9.7194
2631,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2023,Bicycle,2.954,5.31,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2632,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2023,Walk,4.878,2.56,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2633,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2024,Car,33.325,12.24,4,0.170108,0.00036583,4.8567e-05,2.30657,15702326.09,33769.0288,4483.12173,212.9148
2634,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2024,Motorcycle,4.42,8.82,4,0.109345,0.00075485,7.9797e-05,1.44555,964589.39,6658.9264,703.93104,12.752
2635,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2024,ElectricCar,3.882,13.21,4,0.023576,8.74e-06,2.175e-06,0.25793,273607.95,101.4308,25.24166,2.9934
2636,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2024,ElectricBike,4.102,7.61,4,0.003602,1.31e-06,3.58e-07,0.03869,25445.83,9.2543,2.52904,0.2733
2637,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2024,Bus,26.311,9.99,4,0.072584,0.00095759,0.00010155,1.03249,4317477.09,56959.8381,6040.44691,61.4151
2638,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2024,Rail,19.951,13.81,4,0.021055,5.88e-06,1.34e-06,0.13574,1312829.08,366.6319,83.55217,8.4637
2639,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2024,Bicycle,2.779,5.44,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2640,Istanbul,Turkey,Middle East,15500000,Emerging,Mixed,2024,Walk,5.229,2.58,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2641,Sydney,Australia,Oceania,5300000,Developed,Mixed,2015,Car,50.548,11.72,2,0.18195,0.00044349,6.3756e-05,2.52033,4170477.58,10165.2383,1461.35185,57.7685
2642,Sydney,Australia,Oceania,5300000,Developed,Mixed,2015,Motorcycle,2.936,7.92,2,0.110991,0.00081126,8.2803e-05,1.57473,99853.66,729.8545,74.49417,1.4167
2643,Sydney,Australia,Oceania,5300000,Developed,Mixed,2015,ElectricCar,7.784,13.55,2,0.025051,8.93e-06,2.14e-06,0.27099,102230.96,36.4426,8.73315,1.1059
2644,Sydney,Australia,Oceania,5300000,Developed,Mixed,2015,ElectricBike,2.858,7.39,2,0.003854,1.4e-06,3.66e-07,0.03989,3149.05,1.1439,0.29905,0.0326
2645,Sydney,Australia,Oceania,5300000,Developed,Mixed,2015,Bus,12.131,9.84,2,0.093966,0.00119206,0.000115682,1.05678,433954.81,5505.1846,534.24388,4.8804
2646,Sydney,Australia,Oceania,5300000,Developed,Mixed,2015,Rail,13.633,13.79,2,0.01968,6.83e-06,1.291e-06,0.13488,143141.76,49.6778,9.39004,0.981
2647,Sydney,Australia,Oceania,5300000,Developed,Mixed,2015,Bicycle,5.26,5.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2648,Sydney,Australia,Oceania,5300000,Developed,Mixed,2015,Walk,4.85,2.2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2649,Sydney,Australia,Oceania,5300000,Developed,Mixed,2016,Car,50.143,11.87,3,0.190184,0.00042999,5.6332e-05,2.45259,6569366.82,14852.7849,1945.82915,84.7178
2650,Sydney,Australia,Oceania,5300000,Developed,Mixed,2016,Motorcycle,2.843,7.71,3,0.110434,0.00080975,8.8683e-05,1.6083,140490.17,1030.1348,112.81933,2.046
2651,Sydney,Australia,Oceania,5300000,Developed,Mixed,2016,ElectricCar,8.821,12.78,3,0.024342,9.85e-06,2.219e-06,0.2756,159256.28,64.4431,14.51769,1.8031
2652,Sydney,Australia,Oceania,5300000,Developed,Mixed,2016,ElectricBike,3.328,7.18,3,0.003855,1.36e-06,3.64e-07,0.04024,5346.66,1.8862,0.50485,0.0558
2653,Sydney,Australia,Oceania,5300000,Developed,Mixed,2016,Bus,10.623,9.76,3,0.0884,0.0012256,0.000129168,1.08702,531931.12,7374.8278,777.24524,6.5409
2654,Sydney,Australia,Oceania,5300000,Developed,Mixed,2016,Rail,14.698,14.33,3,0.019215,7.12e-06,1.371e-06,0.14781,234877.23,87.0323,16.75861,1.8068
2655,Sydney,Australia,Oceania,5300000,Developed,Mixed,2016,Bicycle,4.783,5.09,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2656,Sydney,Australia,Oceania,5300000,Developed,Mixed,2016,Walk,4.76,2.27,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2657,Sydney,Australia,Oceania,5300000,Developed,Mixed,2017,Car,50.633,11.91,4,0.187252,0.00046083,5.7691e-05,2.53056,8737847.12,21503.9737,2692.06811,118.085
2658,Sydney,Australia,Oceania,5300000,Developed,Mixed,2017,Motorcycle,2.523,7.86,4,0.10801,0.00075551,9.0226e-05,1.6422,165739.01,1159.3137,138.44984,2.5199
2659,Sydney,Australia,Oceania,5300000,Developed,Mixed,2017,ElectricCar,10.07,12.37,4,0.026974,9.63e-06,2.074e-06,0.25517,259997.22,92.8217,19.99089,2.4595
2660,Sydney,Australia,Oceania,5300000,Developed,Mixed,2017,ElectricBike,3.451,7.01,4,0.003782,1.48e-06,4.02e-07,0.03616,7078.94,2.7702,0.75244,0.0677
2661,Sydney,Australia,Oceania,5300000,Developed,Mixed,2017,Bus,10.976,9.86,4,0.082508,0.00119732,0.000120762,1.09901,690931.02,10026.4887,1011.2742,9.2032
2662,Sydney,Australia,Oceania,5300000,Developed,Mixed,2017,Rail,12.918,13.66,4,0.01718,6.87e-06,1.29e-06,0.15085,234574.8,93.8026,17.61359,2.0597
2663,Sydney,Australia,Oceania,5300000,Developed,Mixed,2017,Bicycle,4.53,5.01,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2664,Sydney,Australia,Oceania,5300000,Developed,Mixed,2017,Walk,4.9,2.05,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2665,Sydney,Australia,Oceania,5300000,Developed,Mixed,2018,Car,47.34,11.66,3,0.176821,0.00049745,5.8873e-05,2.28058,5664391.07,15935.6148,1885.97336,73.0575
2666,Sydney,Australia,Oceania,5300000,Developed,Mixed,2018,Motorcycle,2.883,8.42,3,0.110119,0.00070884,8.9854e-05,1.5498,155109.65,998.4465,126.5651,2.183
2667,Sydney,Australia,Oceania,5300000,Developed,Mixed,2018,ElectricCar,10.228,12.12,3,0.025345,9.38e-06,2.319e-06,0.26361,182329.12,67.4787,16.68263,1.8964
2668,Sydney,Australia,Oceania,5300000,Developed,Mixed,2018,ElectricBike,4.577,6.69,3,0.003359,1.39e-06,3.5e-07,0.03704,5968.5,2.4698,0.6219,0.0658
2669,Sydney,Australia,Oceania,5300000,Developed,Mixed,2018,Bus,11.268,10.43,3,0.086997,0.00117494,0.000111846,1.10859,593383.77,8013.9582,762.87229,7.5614
2670,Sydney,Australia,Oceania,5300000,Developed,Mixed,2018,Rail,13.881,13.38,3,0.018999,6.94e-06,1.483e-06,0.1307,204780.99,74.8029,15.98454,1.4088
2671,Sydney,Australia,Oceania,5300000,Developed,Mixed,2018,Bicycle,4.836,4.71,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2672,Sydney,Australia,Oceania,5300000,Developed,Mixed,2018,Walk,4.988,2.23,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2673,Sydney,Australia,Oceania,5300000,Developed,Mixed,2019,Car,46.159,12.24,4,0.179461,0.00040664,5.3858e-05,2.46681,7845725.58,17777.5999,2354.57892,107.8447
2674,Sydney,Australia,Oceania,5300000,Developed,Mixed,2019,Motorcycle,2.69,8.01,4,0.108047,0.0007697,7.9204e-05,1.51927,180157.76,1283.3992,132.06489,2.5332
2675,Sydney,Australia,Oceania,5300000,Developed,Mixed,2019,ElectricCar,11.535,12.35,4,0.024072,9.46e-06,2.213e-06,0.23929,265355.99,104.2816,24.39485,2.6378
2676,Sydney,Australia,Oceania,5300000,Developed,Mixed,2019,ElectricBike,4.533,6.67,4,0.003975,1.3e-06,3.46e-07,0.03535,9299.57,3.0414,0.80947,0.0827
2677,Sydney,Australia,Oceania,5300000,Developed,Mixed,2019,Bus,11.293,10.11,4,0.089829,0.00113814,0.000116648,1.09082,793576.2,10054.6685,1030.50326,9.6366
2678,Sydney,Australia,Oceania,5300000,Developed,Mixed,2019,Rail,13.651,12.93,4,0.017771,7.32e-06,1.34e-06,0.14137,242714.78,99.9759,18.3016,1.9308
2679,Sydney,Australia,Oceania,5300000,Developed,Mixed,2019,Bicycle,5.092,5.24,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2680,Sydney,Australia,Oceania,5300000,Developed,Mixed,2019,Walk,5.048,2.21,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2681,Sydney,Australia,Oceania,5300000,Developed,Mixed,2020,Car,43.691,11.57,4,0.17725,0.0004075,5.4246e-05,2.28965,6933244.9,15939.618,2121.86631,89.5611
2682,Sydney,Australia,Oceania,5300000,Developed,Mixed,2020,Motorcycle,2.804,7.6,4,0.105423,0.00072505,8.9285e-05,1.52666,173838.48,1195.5796,147.22753,2.5174
2683,Sydney,Australia,Oceania,5300000,Developed,Mixed,2020,ElectricCar,12.279,12.51,4,0.026151,8.15e-06,2.04e-06,0.28073,310833.64,96.8718,24.24766,3.3368
2684,Sydney,Australia,Oceania,5300000,Developed,Mixed,2020,ElectricBike,5.463,7.2,4,0.003656,1.28e-06,3.56e-07,0.03418,11126.57,3.8955,1.08344,0.104
2685,Sydney,Australia,Oceania,5300000,Developed,Mixed,2020,Bus,11.373,9.92,4,0.083518,0.00106291,0.000103819,0.96881,729134.05,9279.4831,906.3671,8.458
2686,Sydney,Australia,Oceania,5300000,Developed,Mixed,2020,Rail,14.605,14.69,4,0.019286,7.14e-06,1.178e-06,0.13988,320189.74,118.5396,19.55737,2.3223
2687,Sydney,Australia,Oceania,5300000,Developed,Mixed,2020,Bicycle,4.553,5.14,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2688,Sydney,Australia,Oceania,5300000,Developed,Mixed,2020,Walk,5.232,2.02,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2689,Sydney,Australia,Oceania,5300000,Developed,Mixed,2021,Car,47.809,11.47,2,0.170711,0.00037065,5.0103e-05,2.43014,3621847.72,7863.8041,1062.99791,51.5585
2690,Sydney,Australia,Oceania,5300000,Developed,Mixed,2021,Motorcycle,2.578,8.12,2,0.102008,0.00069157,7.5248e-05,1.58409,82627.14,560.1762,60.95137,1.2831
2691,Sydney,Australia,Oceania,5300000,Developed,Mixed,2021,ElectricCar,12.624,14.32,2,0.023559,9.29e-06,2.383e-06,0.2615,164770.49,64.9738,16.66658,1.8289
2692,Sydney,Australia,Oceania,5300000,Developed,Mixed,2021,ElectricBike,4.602,7.24,2,0.003589,1.22e-06,3.02e-07,0.0369,4627.01,1.5728,0.38934,0.0476
2693,Sydney,Australia,Oceania,5300000,Developed,Mixed,2021,Bus,10.926,9.62,2,0.079744,0.00100323,0.000107142,1.09362,324279.72,4079.6441,435.69394,4.4472
2694,Sydney,Australia,Oceania,5300000,Developed,Mixed,2021,Rail,12.401,13.48,2,0.017898,6.46e-06,1.287e-06,0.14175,115753.16,41.7793,8.32352,0.9168
2695,Sydney,Australia,Oceania,5300000,Developed,Mixed,2021,Bicycle,4.572,5.09,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2696,Sydney,Australia,Oceania,5300000,Developed,Mixed,2021,Walk,4.489,2.27,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2697,Sydney,Australia,Oceania,5300000,Developed,Mixed,2022,Car,45.959,11.52,4,0.185038,0.00036178,5.0039e-05,2.29669,7580814.73,14821.7509,2050.04587,94.093
2698,Sydney,Australia,Oceania,5300000,Developed,Mixed,2022,Motorcycle,2.752,8.05,4,0.103071,0.00069943,8.3684e-05,1.57032,176705.64,1199.1077,143.46843,2.6922
2699,Sydney,Australia,Oceania,5300000,Developed,Mixed,2022,ElectricCar,12.948,13.19,4,0.024082,8.45e-06,2.227e-06,0.24871,318247.8,111.6682,29.43019,3.2867
2700,Sydney,Australia,Oceania,5300000,Developed,Mixed,2022,ElectricBike,5.542,6.93,4,0.003521,1.2e-06,3.55e-07,0.03373,10463.37,3.566,1.05496,0.1002
2701,Sydney,Australia,Oceania,5300000,Developed,Mixed,2022,Bus,10.502,10.49,4,0.079723,0.00108984,8.9612e-05,0.98498,679609.96,9290.4948,763.91013,8.3966
2702,Sydney,Australia,Oceania,5300000,Developed,Mixed,2022,Rail,12.754,14.12,4,0.018336,6.03e-06,1.149e-06,0.14167,255505.17,84.0258,16.01088,1.9741
2703,Sydney,Australia,Oceania,5300000,Developed,Mixed,2022,Bicycle,4.621,4.99,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2704,Sydney,Australia,Oceania,5300000,Developed,Mixed,2022,Walk,4.922,2.2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2705,Sydney,Australia,Oceania,5300000,Developed,Mixed,2023,Car,42.595,11.35,2,0.172106,0.00040097,4.8643e-05,2.19149,3219225.47,7500.1036,909.86244,40.9916
2706,Sydney,Australia,Oceania,5300000,Developed,Mixed,2023,Motorcycle,2.752,7.35,2,0.100382,0.00069237,7.7778e-05,1.46296,78569.18,541.9193,60.87699,1.1451
2707,Sydney,Australia,Oceania,5300000,Developed,Mixed,2023,ElectricCar,15.405,12.97,2,0.022437,8.77e-06,1.856e-06,0.26471,173442.11,67.7937,14.34722,2.0463
2708,Sydney,Australia,Oceania,5300000,Developed,Mixed,2023,ElectricBike,6.113,6.94,2,0.003148,1.21e-06,3.25e-07,0.03414,5167.43,1.9862,0.53349,0.056
2709,Sydney,Australia,Oceania,5300000,Developed,Mixed,2023,Bus,10.718,10.13,2,0.084707,0.00107628,9.9579e-05,1.06107,355816.06,4520.9689,418.28666,4.4571
2710,Sydney,Australia,Oceania,5300000,Developed,Mixed,2023,Rail,13.031,14.45,2,0.017779,6.6e-06,1.298e-06,0.13306,129523.49,48.0823,9.45618,0.9694
2711,Sydney,Australia,Oceania,5300000,Developed,Mixed,2023,Bicycle,4.77,4.84,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2712,Sydney,Australia,Oceania,5300000,Developed,Mixed,2023,Walk,4.615,2.25,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2713,Sydney,Australia,Oceania,5300000,Developed,Mixed,2024,Car,44.078,12.05,4,0.166684,0.00036971,4.9055e-05,2.28834,6850675.03,15194.9981,2016.1495,94.0503
2714,Sydney,Australia,Oceania,5300000,Developed,Mixed,2024,Motorcycle,2.916,8.08,4,0.097409,0.00075678,7.3566e-05,1.47062,177609.36,1379.8644,134.13555,2.6814
2715,Sydney,Australia,Oceania,5300000,Developed,Mixed,2024,ElectricCar,14.662,12.26,4,0.022447,7.71e-06,1.978e-06,0.24588,312222.35,107.2408,27.51262,3.42
2716,Sydney,Australia,Oceania,5300000,Developed,Mixed,2024,ElectricBike,6.653,6.84,4,0.00338,1.07e-06,3.16e-07,0.03436,11902.05,3.7678,1.11274,0.121
2717,Sydney,Australia,Oceania,5300000,Developed,Mixed,2024,Bus,10.0,10.24,4,0.078325,0.00107577,9.6663e-05,1.05774,620601.97,8523.7789,765.90167,8.3809
2718,Sydney,Australia,Oceania,5300000,Developed,Mixed,2024,Rail,12.828,13.95,4,0.016475,6.7e-06,1.234e-06,0.12924,228127.62,92.7742,17.08707,1.7896
2719,Sydney,Australia,Oceania,5300000,Developed,Mixed,2024,Bicycle,4.423,4.88,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2720,Sydney,Australia,Oceania,5300000,Developed,Mixed,2024,Walk,4.441,2.05,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2721,Melbourne,Australia,Oceania,5100000,Developed,Mixed,2015,Car,45.654,11.9,4,0.203716,0.00043213,6.1059e-05,2.64501,8240934.89,17480.9794,2470.02319,106.9987
2722,Melbourne,Australia,Oceania,5100000,Developed,Mixed,2015,Motorcycle,3.083,7.86,4,0.108789,0.00071904,8.8482e-05,1.76534,196297.0,1297.4234,159.6554,3.1853
2723,Melbourne,Australia,Oceania,5100000,Developed,Mixed,2015,ElectricCar,9.574,12.98,4,0.024561,9.89e-06,2.414e-06,0.25089,227262.86,91.5121,22.33673,2.3215
2724,Melbourne,Australia,Oceania,5100000,Developed,Mixed,2015,ElectricBike,4.267,7.24,4,0.003389,1.36e-06,3.81e-07,0.04061,7795.93,3.1285,0.87644,0.0934
2725,Melbourne,Australia,Oceania,5100000,Developed,Mixed,2015,Bus,12.424,10.3,4,0.088412,0.00125918,0.000125837,1.01375,842449.38,11998.3194,1199.06012,9.6597
2726,Melbourne,Australia,Oceania,5100000,Developed,Mixed,2015,Rail,14.557,15.61,4,0.018311,6.33e-06,1.209e-06,0.13441,309827.73,107.1055,20.45665,2.2743
2727,Melbourne,Australia,Oceania,5100000,Developed,Mixed,2015,Bicycle,6.427,4.63,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
